dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
camel-2.11.0.csv,Anova3,0.81,0.53,0.75,0.51,0.18,0.75,0.78,0.78
camel-2.11.0.csv,Anova4,0.81,0.53,0.75,0.51,0.19,0.75,0.78,0.78
camel-2.11.0.csv,DropCorrelated1,0.78,0.52,0.67,0.49,0.12,0.67,0.72,0.72
camel-2.11.0.csv,DropCorrelated2,0.76,0.52,0.69,0.48,0.13,0.69,0.73,0.73
camel-2.11.0.csv,DropCorrelated3,0.78,0.53,0.75,0.5,0.17,0.75,0.76,0.76
camel-2.11.0.csv,DropCorrelated4,0.8,0.53,0.76,0.51,0.18,0.76,0.77,0.77
camel-2.11.0.csv,SmartCorrelated1,0.75,0.52,0.7,0.48,0.14,0.7,0.72,0.72
camel-2.11.0.csv,SmartCorrelated2,0.76,0.53,0.73,0.48,0.15,0.73,0.74,0.74
camel-2.11.0.csv,SmartCorrelated3,0.83,0.54,0.75,0.53,0.19,0.75,0.79,0.79
camel-2.11.0.csv,SmartCorrelated4,0.79,0.53,0.73,0.5,0.16,0.73,0.76,0.76
camel-2.11.0.csv,RFE-Logistic1,0.76,0.52,0.7,0.48,0.14,0.7,0.73,0.73
camel-2.11.0.csv,RFE-Logistic2,0.19,0.5,0.52,0.14,0.01,0.52,0.2,0.32
camel-2.11.0.csv,RFE-Logistic3,0.04,0.51,0.51,0.04,0.02,0.51,0.04,0.23
camel-2.11.0.csv,RFE-Logistic4,0.86,0.53,0.7,0.53,0.17,0.7,0.77,0.77
camel-2.11.0.csv,Forward1,0.84,0.54,0.77,0.54,0.21,0.77,0.8,0.8
camel-2.11.0.csv,Forward2,0.84,0.54,0.76,0.54,0.21,0.76,0.8,0.8
camel-2.11.0.csv,RFE-Random1,0.83,0.53,0.7,0.51,0.15,0.7,0.76,0.76
camel-2.11.0.csv,RFE-Random2,0.86,0.54,0.73,0.54,0.19,0.73,0.79,0.79
camel-2.11.0.csv,RFE-Random3,0.86,0.53,0.7,0.53,0.16,0.7,0.77,0.76
camel-2.11.0.csv,RFE-Random4,0.86,0.54,0.72,0.54,0.18,0.72,0.78,0.78
camel-2.11.0.csv,Forward3,0.85,0.54,0.75,0.54,0.2,0.75,0.8,0.8
camel-2.11.0.csv,Forward4,0.84,0.54,0.76,0.53,0.2,0.76,0.8,0.8
camel-2.11.0.csv,Backward1,0.82,0.53,0.73,0.52,0.17,0.73,0.77,0.77
camel-2.11.0.csv,Backward2,0.83,0.54,0.76,0.53,0.2,0.76,0.79,0.79
camel-2.11.0.csv,Backward3,0.84,0.54,0.76,0.53,0.2,0.76,0.8,0.79
camel-2.11.0.csv,Backward4,0.83,0.54,0.76,0.53,0.2,0.76,0.8,0.79
camel-2.11.0.csv,Auto-Spearman,0.81,0.54,0.76,0.52,0.19,0.76,0.78,0.78
camel-2.11.0.csv,ATE-FS,0.7,0.52,0.71,0.46,0.13,0.75,0.7,0.7
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
derby-10.5.1.1.csv,None,0.78,0.64,0.73,0.66,0.37,0.73,0.76,0.76
derby-10.5.1.1.csv,GSMB,0.7,0.59,0.66,0.58,0.24,0.66,0.69,0.69
derby-10.5.1.1.csv,IAMB,0.7,0.59,0.66,0.58,0.24,0.66,0.69,0.69
derby-10.5.1.1.csv,IAMBnPC,0.71,0.6,0.67,0.6,0.26,0.67,0.7,0.7
derby-10.5.1.1.csv,LRH,0.7,0.59,0.66,0.58,0.24,0.66,0.69,0.69
derby-10.5.1.1.csv,BAMB,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,FBEDk,0.7,0.59,0.67,0.58,0.24,0.67,0.69,0.69
derby-10.5.1.1.csv,MMMB,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,PCMB,0.73,0.59,0.65,0.59,0.23,0.65,0.7,0.7
derby-10.5.1.1.csv,HITON_MB,0.72,0.6,0.67,0.6,0.26,0.67,0.7,0.7
derby-10.5.1.1.csv,MBOR,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,IPCMB,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,STMB,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,KIAMB,0.7,0.59,0.66,0.58,0.24,0.66,0.69,0.69
derby-10.5.1.1.csv,TIE_P,0.7,0.59,0.67,0.59,0.25,0.67,0.69,0.69
derby-10.5.1.1.csv,Chi-Square1,0.67,0.61,0.7,0.58,0.29,0.7,0.68,0.68
derby-10.5.1.1.csv,Chi-Square2,0.14,0.3,0.5,0.13,-0.01,0.5,0,0.21
derby-10.5.1.1.csv,Chi-Square3,0.28,0.54,0.56,0.27,0.1,0.56,0.24,0.34
derby-10.5.1.1.csv,Chi-Square4,0.8,0.64,0.7,0.66,0.34,0.7,0.76,0.76
derby-10.5.1.1.csv,Mutual-Info1,0.75,0.62,0.7,0.63,0.31,0.7,0.73,0.73
derby-10.5.1.1.csv,Mutual-Info2,0.75,0.62,0.7,0.63,0.31,0.7,0.73,0.73
derby-10.5.1.1.csv,Mutual-Info3,0.76,0.62,0.71,0.64,0.32,0.71,0.74,0.74
derby-10.5.1.1.csv,Mutual-Info4,0.76,0.62,0.7,0.63,0.31,0.7,0.74,0.74
derby-10.5.1.1.csv,Anova1,0.73,0.61,0.7,0.61,0.3,0.7,0.72,0.72
derby-10.5.1.1.csv,Anova2,0.74,0.62,0.71,0.63,0.32,0.71,0.73,0.73
derby-10.5.1.1.csv,Anova3,0.73,0.62,0.7,0.62,0.31,0.7,0.72,0.72
derby-10.5.1.1.csv,Anova4,0.74,0.62,0.71,0.63,0.32,0.71,0.73,0.73
derby-10.5.1.1.csv,DropCorrelated1,0.79,0.65,0.74,0.67,0.38,0.74,0.77,0.77
derby-10.5.1.1.csv,DropCorrelated2,0.78,0.65,0.74,0.67,0.38,0.74,0.77,0.77
derby-10.5.1.1.csv,DropCorrelated3,0.75,0.63,0.74,0.64,0.35,0.74,0.74,0.74
derby-10.5.1.1.csv,DropCorrelated4,0.15,0.5,0.5,0.13,0.03,0.5,0.02,0.22
derby-10.5.1.1.csv,SmartCorrelated1,0.77,0.64,0.74,0.66,0.37,0.74,0.76,0.76
derby-10.5.1.1.csv,SmartCorrelated2,0.78,0.65,0.75,0.67,0.38,0.75,0.77,0.77
derby-10.5.1.1.csv,SmartCorrelated3,0.15,0.5,0.5,0.13,0.02,0.5,0.02,0.22
derby-10.5.1.1.csv,SmartCorrelated4,0.77,0.65,0.75,0.66,0.38,0.75,0.76,0.76
derby-10.5.1.1.csv,RFE-Logistic1,0.68,0.58,0.65,0.57,0.21,0.65,0.67,0.67
derby-10.5.1.1.csv,RFE-Logistic2,0.76,0.61,0.67,0.62,0.28,0.67,0.73,0.73
derby-10.5.1.1.csv,RFE-Logistic3,0.76,0.61,0.67,0.62,0.28,0.67,0.73,0.73
derby-10.5.1.1.csv,RFE-Logistic4,0.74,0.61,0.69,0.62,0.29,0.69,0.72,0.72
derby-10.5.1.1.csv,Forward1,0.76,0.64,0.73,0.65,0.35,0.73,0.75,0.75
derby-10.5.1.1.csv,Forward2,0.79,0.66,0.74,0.67,0.39,0.74,0.77,0.77
derby-10.5.1.1.csv,RFE-Random1,0.74,0.62,0.71,0.63,0.31,0.71,0.73,0.73
derby-10.5.1.1.csv,RFE-Random2,0.76,0.62,0.7,0.63,0.32,0.7,0.74,0.74
derby-10.5.1.1.csv,RFE-Random3,0.77,0.63,0.71,0.65,0.34,0.71,0.75,0.75
derby-10.5.1.1.csv,RFE-Random4,0.78,0.64,0.72,0.66,0.35,0.72,0.76,0.76
derby-10.5.1.1.csv,Forward3,0.77,0.64,0.72,0.65,0.35,0.72,0.76,0.76
derby-10.5.1.1.csv,Forward4,0.79,0.65,0.74,0.67,0.38,0.74,0.77,0.77
derby-10.5.1.1.csv,Backward1,0.72,0.59,0.66,0.59,0.24,0.66,0.7,0.7
derby-10.5.1.1.csv,Backward2,0.79,0.63,0.66,0.63,0.29,0.66,0.74,0.73
derby-10.5.1.1.csv,Backward3,0.72,0.61,0.7,0.62,0.3,0.7,0.72,0.72
derby-10.5.1.1.csv,Backward4,0.73,0.61,0.69,0.61,0.29,0.69,0.71,0.71
derby-10.5.1.1.csv,Auto-Spearman,0.77,0.65,0.75,0.66,0.38,0.75,0.76,0.76
derby-10.5.1.1.csv,ATE-FS,0.77,0.64,0.73,0.65,0.36,0.79,0.76,0.76
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.3.0.csv,None,0.78,0.62,0.74,0.63,0.34,0.74,0.76,0.76
activemq-5.3.0.csv,GSMB,0.67,0.58,0.71,0.56,0.26,0.71,0.68,0.68
activemq-5.3.0.csv,IAMB,0.66,0.59,0.71,0.55,0.27,0.71,0.68,0.68
activemq-5.3.0.csv,IAMBnPC,0.67,0.58,0.71,0.56,0.26,0.71,0.68,0.68
activemq-5.3.0.csv,LRH,0.66,0.58,0.7,0.55,0.25,0.7,0.67,0.67
activemq-5.3.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,FBEDk,0.67,0.59,0.71,0.56,0.27,0.71,0.68,0.68
activemq-5.3.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,PCMB,0.59,0.58,0.7,0.51,0.26,0.7,0.62,0.62
activemq-5.3.0.csv,HITON_MB,0.67,0.58,0.71,0.56,0.26,0.71,0.68,0.68
activemq-5.3.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.3.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,KIAMB,0.67,0.59,0.71,0.56,0.27,0.71,0.68,0.68
activemq-5.3.0.csv,TIE_P,0.67,0.59,0.71,0.56,0.27,0.71,0.68,0.68
activemq-5.3.0.csv,Chi-Square1,0.77,0.6,0.69,0.61,0.27,0.69,0.74,0.73
activemq-5.3.0.csv,Chi-Square2,0.76,0.6,0.71,0.61,0.29,0.71,0.74,0.74
activemq-5.3.0.csv,Chi-Square3,0.76,0.61,0.72,0.61,0.3,0.72,0.74,0.74
activemq-5.3.0.csv,Chi-Square4,0.76,0.61,0.72,0.62,0.3,0.72,0.74,0.74
activemq-5.3.0.csv,Mutual-Info1,0.79,0.62,0.71,0.63,0.31,0.71,0.76,0.75
activemq-5.3.0.csv,Mutual-Info2,0.79,0.61,0.71,0.63,0.3,0.71,0.75,0.75
activemq-5.3.0.csv,Mutual-Info3,0.78,0.61,0.71,0.62,0.3,0.71,0.75,0.75
activemq-5.3.0.csv,Mutual-Info4,0.77,0.61,0.71,0.62,0.3,0.71,0.74,0.74
activemq-5.3.0.csv,Anova1,0.76,0.61,0.72,0.61,0.31,0.72,0.74,0.74
activemq-5.3.0.csv,Anova2,0.76,0.61,0.73,0.62,0.32,0.73,0.75,0.75
activemq-5.3.0.csv,Anova3,0.78,0.63,0.76,0.65,0.37,0.76,0.78,0.78
activemq-5.3.0.csv,Anova4,0.76,0.62,0.74,0.62,0.33,0.74,0.75,0.75
activemq-5.3.0.csv,DropCorrelated1,0.72,0.59,0.71,0.59,0.28,0.71,0.72,0.72
activemq-5.3.0.csv,DropCorrelated2,0.76,0.62,0.74,0.62,0.33,0.74,0.75,0.75
activemq-5.3.0.csv,DropCorrelated3,0.78,0.62,0.75,0.64,0.35,0.75,0.77,0.77
activemq-5.3.0.csv,DropCorrelated4,0.76,0.62,0.76,0.63,0.36,0.76,0.76,0.76
activemq-5.3.0.csv,SmartCorrelated1,0.76,0.62,0.75,0.62,0.34,0.75,0.75,0.75
activemq-5.3.0.csv,SmartCorrelated2,0.78,0.62,0.75,0.63,0.35,0.75,0.76,0.76
activemq-5.3.0.csv,SmartCorrelated3,0.75,0.61,0.74,0.62,0.32,0.74,0.75,0.75
activemq-5.3.0.csv,SmartCorrelated4,0.77,0.62,0.75,0.63,0.34,0.75,0.76,0.76
activemq-5.3.0.csv,RFE-Logistic1,0.42,0.5,0.6,0.38,0.13,0.6,0.45,0.47
activemq-5.3.0.csv,RFE-Logistic2,0.81,0.61,0.66,0.62,0.26,0.66,0.74,0.74
activemq-5.3.0.csv,RFE-Logistic3,0.77,0.61,0.72,0.62,0.31,0.72,0.75,0.75
activemq-5.3.0.csv,RFE-Logistic4,0.75,0.6,0.7,0.6,0.27,0.7,0.73,0.73
activemq-5.3.0.csv,Forward1,0.8,0.64,0.77,0.66,0.39,0.77,0.79,0.79
activemq-5.3.0.csv,Forward2,0.79,0.64,0.77,0.65,0.38,0.77,0.78,0.78
activemq-5.3.0.csv,RFE-Random1,0.72,0.6,0.72,0.59,0.3,0.72,0.72,0.72
activemq-5.3.0.csv,RFE-Random2,0.77,0.6,0.7,0.61,0.28,0.7,0.74,0.74
activemq-5.3.0.csv,RFE-Random3,0.77,0.61,0.71,0.62,0.3,0.71,0.75,0.74
activemq-5.3.0.csv,RFE-Random4,0.77,0.61,0.72,0.62,0.31,0.72,0.75,0.75
activemq-5.3.0.csv,Forward3,0.8,0.64,0.76,0.66,0.38,0.76,0.79,0.78
activemq-5.3.0.csv,Forward4,0.79,0.63,0.76,0.65,0.38,0.76,0.78,0.78
activemq-5.3.0.csv,Backward1,0.79,0.64,0.77,0.65,0.38,0.77,0.78,0.78
activemq-5.3.0.csv,Backward2,0.79,0.64,0.77,0.66,0.39,0.77,0.79,0.79
activemq-5.3.0.csv,Backward3,0.8,0.64,0.78,0.66,0.4,0.78,0.79,0.79
activemq-5.3.0.csv,Backward4,0.8,0.64,0.77,0.66,0.4,0.77,0.79,0.79
activemq-5.3.0.csv,Auto-Spearman,0.75,0.61,0.73,0.62,0.32,0.73,0.75,0.74
activemq-5.3.0.csv,ATE-FS,0.75,0.62,0.75,0.62,0.34,0.83,0.75,0.75
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
derby-10.3.1.4.csv,None,0.77,0.73,0.75,0.74,0.48,0.75,0.78,0.78
derby-10.3.1.4.csv,GSMB,0.66,0.61,0.62,0.61,0.23,0.62,0.67,0.67
derby-10.3.1.4.csv,IAMB,0.66,0.6,0.61,0.61,0.21,0.61,0.66,0.66
derby-10.3.1.4.csv,IAMBnPC,0.65,0.6,0.61,0.6,0.21,0.61,0.66,0.66
derby-10.3.1.4.csv,LRH,0.66,0.61,0.61,0.61,0.22,0.61,0.67,0.67
derby-10.3.1.4.csv,BAMB,0.66,0.61,0.61,0.61,0.22,0.61,0.67,0.67
derby-10.3.1.4.csv,FBEDk,0.65,0.6,0.61,0.6,0.21,0.61,0.66,0.66
derby-10.3.1.4.csv,MMMB,0.66,0.61,0.61,0.61,0.22,0.61,0.66,0.66
derby-10.3.1.4.csv,PCMB,--,--,--,--,--,--,--,
derby-10.3.1.4.csv,HITON_MB,0.66,0.61,0.61,0.61,0.22,0.61,0.66,0.66
derby-10.3.1.4.csv,MBOR,0.66,0.61,0.61,0.61,0.22,0.61,0.66,0.66
derby-10.3.1.4.csv,IPCMB,0.58,0.6,0.61,0.57,0.21,0.61,0.57,0.57
derby-10.3.1.4.csv,STMB,0.66,0.61,0.61,0.61,0.22,0.61,0.66,0.66
derby-10.3.1.4.csv,KIAMB,0.66,0.6,0.61,0.6,0.21,0.61,0.66,0.66
derby-10.3.1.4.csv,TIE_P,0.66,0.61,0.62,0.61,0.22,0.62,0.67,0.67
derby-10.3.1.4.csv,Chi-Square1,0.3,0.28,0.5,0.23,-0.01,0.5,0,0.21
derby-10.3.1.4.csv,Chi-Square2,0.69,0.67,0.69,0.66,0.36,0.69,0.68,0.68
derby-10.3.1.4.csv,Chi-Square3,0.3,0.25,0.5,0.23,0,0.5,0,0.21
derby-10.3.1.4.csv,Chi-Square4,0.74,0.7,0.69,0.69,0.38,0.69,0.75,0.75
derby-10.3.1.4.csv,Mutual-Info1,0.76,0.72,0.72,0.72,0.44,0.72,0.76,0.76
derby-10.3.1.4.csv,Mutual-Info2,0.76,0.72,0.73,0.72,0.45,0.73,0.76,0.76
derby-10.3.1.4.csv,Mutual-Info3,0.76,0.72,0.73,0.72,0.45,0.73,0.77,0.77
derby-10.3.1.4.csv,Mutual-Info4,0.76,0.72,0.73,0.72,0.45,0.73,0.77,0.76
derby-10.3.1.4.csv,Anova1,0.76,0.72,0.72,0.72,0.44,0.72,0.77,0.77
derby-10.3.1.4.csv,Anova2,0.76,0.72,0.73,0.73,0.45,0.73,0.77,0.77
derby-10.3.1.4.csv,Anova3,0.76,0.72,0.75,0.73,0.47,0.75,0.76,0.76
derby-10.3.1.4.csv,Anova4,0.76,0.73,0.75,0.73,0.47,0.75,0.77,0.77
derby-10.3.1.4.csv,DropCorrelated1,0.77,0.73,0.75,0.74,0.48,0.75,0.77,0.77
derby-10.3.1.4.csv,DropCorrelated2,0.77,0.73,0.75,0.74,0.48,0.75,0.77,0.77
derby-10.3.1.4.csv,DropCorrelated3,0.77,0.73,0.75,0.74,0.49,0.75,0.77,0.77
derby-10.3.1.4.csv,DropCorrelated4,0.76,0.72,0.73,0.72,0.45,0.73,0.77,0.76
derby-10.3.1.4.csv,SmartCorrelated1,0.77,0.74,0.76,0.75,0.5,0.76,0.78,0.78
derby-10.3.1.4.csv,SmartCorrelated2,0.77,0.74,0.76,0.74,0.5,0.76,0.78,0.77
derby-10.3.1.4.csv,SmartCorrelated3,0.77,0.74,0.76,0.75,0.5,0.76,0.78,0.78
derby-10.3.1.4.csv,SmartCorrelated4,0.77,0.73,0.76,0.74,0.49,0.76,0.77,0.77
derby-10.3.1.4.csv,RFE-Logistic1,0.7,0.63,0.59,0.59,0.21,0.59,0.7,0.69
derby-10.3.1.4.csv,RFE-Logistic2,0.66,0.6,0.59,0.59,0.19,0.59,0.67,0.67
derby-10.3.1.4.csv,RFE-Logistic3,0.64,0.6,0.61,0.6,0.21,0.61,0.65,0.65
derby-10.3.1.4.csv,RFE-Logistic4,0.65,0.61,0.63,0.62,0.24,0.63,0.66,0.66
derby-10.3.1.4.csv,Forward1,0.76,0.73,0.75,0.73,0.47,0.75,0.77,0.77
derby-10.3.1.4.csv,Forward2,0.77,0.74,0.76,0.74,0.49,0.76,0.77,0.77
derby-10.3.1.4.csv,RFE-Random1,0.71,0.65,0.55,0.53,0.17,0.55,0.7,0.68
derby-10.3.1.4.csv,RFE-Random2,0.68,0.6,0.58,0.58,0.18,0.58,0.69,0.68
derby-10.3.1.4.csv,RFE-Random3,0.72,0.66,0.65,0.65,0.31,0.65,0.72,0.72
derby-10.3.1.4.csv,RFE-Random4,0.72,0.67,0.69,0.68,0.36,0.69,0.72,0.72
derby-10.3.1.4.csv,Forward3,0.77,0.74,0.76,0.75,0.5,0.76,0.78,0.78
derby-10.3.1.4.csv,Forward4,0.77,0.74,0.76,0.75,0.5,0.76,0.77,0.77
derby-10.3.1.4.csv,Backward1,0.33,0.2,0.52,0.27,0.04,0.52,0.06,0.24
derby-10.3.1.4.csv,Backward2,0.3,0.15,0.5,0.23,0,0.5,0,0.21
derby-10.3.1.4.csv,Backward3,0.31,0.6,0.51,0.25,0.06,0.51,0.03,0.22
derby-10.3.1.4.csv,Backward4,0.3,0.25,0.5,0.23,0.01,0.5,0,0.21
derby-10.3.1.4.csv,Auto-Spearman,0.74,0.71,0.73,0.71,0.44,0.73,0.75,0.75
derby-10.3.1.4.csv,ATE-FS,0.75,0.72,0.73,0.72,0.45,0.8,0.76,0.76
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.2.0.csv,None,0.87,0.7,0.81,0.73,0.5,0.81,0.84,0.84
activemq-5.2.0.csv,GSMB,0.61,0.57,0.67,0.51,0.21,0.67,0.63,0.63
activemq-5.2.0.csv,IAMB,0.62,0.56,0.66,0.51,0.2,0.66,0.63,0.63
activemq-5.2.0.csv,IAMBnPC,0.61,0.57,0.67,0.51,0.21,0.67,0.63,0.63
activemq-5.2.0.csv,LRH,0.61,0.57,0.67,0.51,0.21,0.67,0.63,0.63
activemq-5.2.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,FBEDk,0.6,0.57,0.67,0.51,0.21,0.67,0.62,0.62
activemq-5.2.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,PCMB,0.64,0.57,0.67,0.53,0.21,0.67,0.65,0.65
activemq-5.2.0.csv,HITON_MB,0.6,0.56,0.66,0.51,0.2,0.66,0.62,0.62
activemq-5.2.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.2.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,KIAMB,0.6,0.57,0.67,0.51,0.21,0.67,0.62,0.62
activemq-5.2.0.csv,TIE_P,0.6,0.57,0.67,0.51,0.21,0.67,0.63,0.63
activemq-5.2.0.csv,Chi-Square1,0.78,0.61,0.71,0.62,0.3,0.71,0.75,0.75
activemq-5.2.0.csv,Chi-Square2,0.77,0.6,0.71,0.61,0.3,0.71,0.74,0.74
activemq-5.2.0.csv,Chi-Square3,0.78,0.61,0.72,0.62,0.31,0.72,0.75,0.75
activemq-5.2.0.csv,Chi-Square4,0.78,0.62,0.72,0.63,0.32,0.72,0.76,0.76
activemq-5.2.0.csv,Mutual-Info1,0.79,0.61,0.72,0.63,0.31,0.72,0.76,0.76
activemq-5.2.0.csv,Mutual-Info2,0.79,0.62,0.72,0.63,0.32,0.72,0.76,0.76
activemq-5.2.0.csv,Mutual-Info3,0.8,0.62,0.73,0.64,0.33,0.73,0.77,0.77
activemq-5.2.0.csv,Mutual-Info4,0.8,0.63,0.73,0.64,0.34,0.73,0.77,0.77
activemq-5.2.0.csv,Anova1,0.91,0.77,0.78,0.78,0.55,0.78,0.86,0.84
activemq-5.2.0.csv,Anova2,0.88,0.71,0.78,0.74,0.49,0.78,0.84,0.83
activemq-5.2.0.csv,Anova3,0.89,0.72,0.79,0.75,0.51,0.79,0.85,0.84
activemq-5.2.0.csv,Anova4,0.88,0.71,0.79,0.74,0.49,0.79,0.84,0.83
activemq-5.2.0.csv,DropCorrelated1,0.9,0.74,0.78,0.76,0.52,0.78,0.85,0.84
activemq-5.2.0.csv,DropCorrelated2,0.88,0.71,0.8,0.74,0.5,0.8,0.85,0.84
activemq-5.2.0.csv,DropCorrelated3,0.88,0.71,0.79,0.74,0.49,0.79,0.84,0.84
activemq-5.2.0.csv,DropCorrelated4,0.87,0.7,0.8,0.74,0.5,0.8,0.84,0.84
activemq-5.2.0.csv,SmartCorrelated1,0.88,0.71,0.78,0.74,0.49,0.78,0.84,0.83
activemq-5.2.0.csv,SmartCorrelated2,0.86,0.69,0.79,0.72,0.48,0.79,0.84,0.83
activemq-5.2.0.csv,SmartCorrelated3,0.88,0.71,0.8,0.74,0.5,0.8,0.85,0.84
activemq-5.2.0.csv,SmartCorrelated4,0.87,0.7,0.81,0.73,0.49,0.81,0.84,0.84
activemq-5.2.0.csv,RFE-Logistic1,0.78,0.6,0.69,0.61,0.27,0.69,0.74,0.74
activemq-5.2.0.csv,RFE-Logistic2,0.18,0.21,0.53,0.15,0.04,0.53,0.08,0.27
activemq-5.2.0.csv,RFE-Logistic3,0.83,0.66,0.76,0.68,0.4,0.76,0.8,0.79
activemq-5.2.0.csv,RFE-Logistic4,0.78,0.61,0.71,0.62,0.31,0.71,0.75,0.75
activemq-5.2.0.csv,Forward1,0.9,0.74,0.79,0.76,0.53,0.79,0.85,0.84
activemq-5.2.0.csv,Forward2,0.9,0.74,0.79,0.76,0.53,0.79,0.85,0.84
activemq-5.2.0.csv,RFE-Random1,0.73,0.57,0.64,0.56,0.19,0.64,0.69,0.69
activemq-5.2.0.csv,RFE-Random2,0.78,0.61,0.71,0.62,0.3,0.71,0.75,0.75
activemq-5.2.0.csv,RFE-Random3,0.77,0.61,0.73,0.62,0.32,0.73,0.75,0.75
activemq-5.2.0.csv,RFE-Random4,0.78,0.61,0.71,0.62,0.31,0.71,0.75,0.75
activemq-5.2.0.csv,Forward3,0.9,0.74,0.79,0.76,0.54,0.79,0.86,0.85
activemq-5.2.0.csv,Forward4,0.78,0.7,0.77,0.67,0.46,0.77,0.76,0.76
activemq-5.2.0.csv,Backward1,0.88,0.72,0.8,0.75,0.51,0.8,0.85,0.84
activemq-5.2.0.csv,Backward2,0.89,0.73,0.8,0.75,0.52,0.8,0.85,0.84
activemq-5.2.0.csv,Backward3,0.89,0.72,0.8,0.75,0.52,0.8,0.85,0.84
activemq-5.2.0.csv,Backward4,0.83,0.66,0.77,0.68,0.41,0.77,0.81,0.8
activemq-5.2.0.csv,Auto-Spearman,0.79,0.62,0.73,0.63,0.33,0.73,0.76,0.76
activemq-5.2.0.csv,ATE-FS,0.89,0.73,0.8,0.75,0.52,0.86,0.85,0.84
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hive-0.12.0.csv,None,0.47,0.54,0.63,0.39,0.15,0.63,0.49,0.52
hive-0.12.0.csv,GSMB,0.57,0.54,0.63,0.46,0.15,0.63,0.59,0.59
hive-0.12.0.csv,IAMB,0.57,0.54,0.63,0.46,0.14,0.63,0.59,0.59
hive-0.12.0.csv,IAMBnPC,0.54,0.54,0.62,0.44,0.13,0.62,0.56,0.57
hive-0.12.0.csv,LRH,0.54,0.54,0.62,0.44,0.13,0.62,0.57,0.57
hive-0.12.0.csv,BAMB,0.59,0.54,0.64,0.47,0.15,0.64,0.61,0.61
hive-0.12.0.csv,FBEDk,0.57,0.54,0.63,0.46,0.14,0.63,0.59,0.59
hive-0.12.0.csv,MMMB,0.58,0.54,0.63,0.46,0.14,0.63,0.6,0.6
hive-0.12.0.csv,PCMB,0.43,0.53,0.61,0.38,0.12,0.61,0.48,0.49
hive-0.12.0.csv,HITON_MB,--,--,--,--,--,--,--,
hive-0.12.0.csv,MBOR,0.55,0.54,0.62,0.44,0.14,0.62,0.57,0.57
hive-0.12.0.csv,IPCMB,--,--,--,--,--,--,--,
hive-0.12.0.csv,STMB,0.56,0.54,0.63,0.45,0.15,0.63,0.59,0.59
hive-0.12.0.csv,KIAMB,0.57,0.54,0.62,0.45,0.14,0.62,0.59,0.59
hive-0.12.0.csv,TIE_P,0.54,0.54,0.63,0.44,0.14,0.63,0.57,0.57
hive-0.12.0.csv,Chi-Square1,0.54,0.56,0.72,0.46,0.23,0.72,0.59,0.6
hive-0.12.0.csv,Chi-Square2,0.81,0.59,0.68,0.6,0.25,0.68,0.75,0.74
hive-0.12.0.csv,Chi-Square3,0.81,0.58,0.67,0.59,0.24,0.67,0.74,0.74
hive-0.12.0.csv,Chi-Square4,0.14,0.51,0.51,0.14,0.02,0.51,0.12,0.26
hive-0.12.0.csv,Mutual-Info1,0.76,0.58,0.72,0.58,0.27,0.72,0.74,0.74
hive-0.12.0.csv,Mutual-Info2,0.76,0.58,0.72,0.58,0.27,0.72,0.74,0.74
hive-0.12.0.csv,Mutual-Info3,0.76,0.58,0.73,0.58,0.27,0.73,0.74,0.74
hive-0.12.0.csv,Mutual-Info4,0.74,0.58,0.72,0.57,0.27,0.72,0.73,0.73
hive-0.12.0.csv,Anova1,0.76,0.59,0.76,0.59,0.31,0.76,0.76,0.76
hive-0.12.0.csv,Anova2,0.75,0.58,0.73,0.58,0.28,0.73,0.74,0.74
hive-0.12.0.csv,Anova3,0.73,0.59,0.76,0.58,0.31,0.76,0.74,0.74
hive-0.12.0.csv,Anova4,0.75,0.59,0.77,0.59,0.32,0.77,0.76,0.75
hive-0.12.0.csv,DropCorrelated1,0.77,0.59,0.74,0.59,0.29,0.74,0.75,0.75
hive-0.12.0.csv,DropCorrelated2,0.76,0.59,0.74,0.59,0.29,0.74,0.75,0.75
hive-0.12.0.csv,DropCorrelated3,0.74,0.58,0.74,0.57,0.28,0.74,0.74,0.74
