dataset,feat_algo,acc,prec,recall,f1,mcc,roc_auc,g-m,bal
camel-2.11.0.csv,Anova2,0.9,0.55,0.7,0.56,0.19,0.78,0.79,0.78
camel-2.11.0.csv,Anova3,0.91,0.55,0.69,0.57,0.19,0.76,0.78,0.77
camel-2.11.0.csv,Anova4,0.89,0.55,0.73,0.56,0.22,0.82,0.81,0.8
camel-2.11.0.csv,DropCorrelated1,0.88,0.55,0.73,0.55,0.2,0.83,0.8,0.79
camel-2.11.0.csv,DropCorrelated2,0.89,0.55,0.76,0.57,0.23,0.84,0.82,0.81
camel-2.11.0.csv,DropCorrelated3,0.87,0.55,0.77,0.56,0.23,0.84,0.82,0.81
camel-2.11.0.csv,DropCorrelated4,0.87,0.55,0.76,0.55,0.22,0.84,0.81,0.81
camel-2.11.0.csv,SmartCorrelated1,0.92,0.57,0.74,0.59,0.25,0.8,0.82,0.81
camel-2.11.0.csv,SmartCorrelated2,0.88,0.55,0.78,0.57,0.25,0.84,0.83,0.82
camel-2.11.0.csv,SmartCorrelated3,0.88,0.56,0.78,0.57,0.25,0.86,0.83,0.83
camel-2.11.0.csv,SmartCorrelated4,0.87,0.55,0.77,0.55,0.23,0.84,0.82,0.81
camel-2.11.0.csv,RFE-Logistic1,0.94,0.56,0.65,0.58,0.19,0.71,0.77,0.75
camel-2.11.0.csv,RFE-Logistic2,0.89,0.55,0.71,0.56,0.2,0.79,0.79,0.78
camel-2.11.0.csv,RFE-Logistic3,0.9,0.55,0.71,0.56,0.2,0.77,0.79,0.78
camel-2.11.0.csv,RFE-Logistic4,0.87,0.54,0.7,0.54,0.17,0.8,0.77,0.77
camel-2.11.0.csv,Forward1,0.89,0.55,0.75,0.56,0.22,0.82,0.81,0.81
camel-2.11.0.csv,Forward2,0.87,0.55,0.75,0.56,0.22,0.83,0.81,0.81
camel-2.11.0.csv,Forward3,0.85,0.54,0.75,0.54,0.2,0.83,0.8,0.79
camel-2.11.0.csv,Forward4,0.86,0.55,0.76,0.55,0.22,0.84,0.81,0.81
camel-2.11.0.csv,RFE-Random1,0.98,0.59,0.52,0.54,0.09,0.65,0.69,0.66
camel-2.11.0.csv,RFE-Random2,0.97,0.59,0.52,0.53,0.09,0.53,0.69,0.66
camel-2.11.0.csv,RFE-Random3,0.96,0.56,0.55,0.56,0.11,0.57,0.71,0.68
camel-2.11.0.csv,RFE-Random4,0.85,0.54,0.75,0.53,0.2,0.8,0.79,0.79
camel-2.11.0.csv,Backward1,0.92,0.56,0.7,0.58,0.22,0.76,0.8,0.78
camel-2.11.0.csv,Backward2,0.9,0.56,0.76,0.58,0.25,0.84,0.83,0.82
camel-2.11.0.csv,Backward3,0.88,0.55,0.77,0.56,0.24,0.85,0.82,0.82
camel-2.11.0.csv,Backward4,0.87,0.55,0.79,0.56,0.24,0.85,0.83,0.82
camel-2.11.0.csv,Auto-Spearman,0.86,0.55,0.77,0.55,0.22,0.77,0.81,0.81
camel-2.11.0.csv,ATE-FS,0.95,0.58,0.65,0.6,0.22,0.67,0.77,0.75
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
derby-10.5.1.1.csv,None,0.71,0.61,0.71,0.61,0.31,0.77,0.71,0.71
derby-10.5.1.1.csv,GSMB,0.79,0.58,0.59,0.59,0.17,0.66,0.7,0.69
derby-10.5.1.1.csv,IAMB,0.8,0.6,0.6,0.6,0.2,0.67,0.71,0.71
derby-10.5.1.1.csv,IAMBnPC,0.77,0.6,0.64,0.61,0.24,0.69,0.72,0.72
derby-10.5.1.1.csv,LRH,0.79,0.59,0.59,0.59,0.18,0.67,0.71,0.7
derby-10.5.1.1.csv,BAMB,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,FBEDk,0.79,0.59,0.59,0.59,0.18,0.68,0.7,0.7
derby-10.5.1.1.csv,MMMB,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,PCMB,0.79,0.59,0.59,0.59,0.18,0.67,0.7,0.7
derby-10.5.1.1.csv,HITON_MB,0.76,0.59,0.63,0.6,0.22,0.68,0.71,0.71
derby-10.5.1.1.csv,MBOR,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,IPCMB,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,STMB,--,--,--,--,--,--,--,
derby-10.5.1.1.csv,KIAMB,0.79,0.59,0.6,0.6,0.2,0.67,0.71,0.7
derby-10.5.1.1.csv,TIE_P,0.8,0.59,0.6,0.59,0.19,0.68,0.71,0.7
derby-10.5.1.1.csv,Chi-Square1,0.7,0.59,0.66,0.58,0.23,0.7,0.68,0.68
derby-10.5.1.1.csv,Chi-Square2,0.68,0.59,0.68,0.58,0.26,0.73,0.68,0.68
derby-10.5.1.1.csv,Chi-Square3,0.69,0.59,0.66,0.58,0.23,0.71,0.68,0.68
derby-10.5.1.1.csv,Chi-Square4,0.67,0.59,0.66,0.57,0.23,0.73,0.67,0.67
derby-10.5.1.1.csv,Mutual-Info1,0.75,0.62,0.7,0.63,0.31,0.76,0.73,0.73
derby-10.5.1.1.csv,Mutual-Info2,0.74,0.61,0.69,0.62,0.29,0.75,0.72,0.72
derby-10.5.1.1.csv,Mutual-Info3,0.72,0.62,0.72,0.62,0.33,0.79,0.72,0.72
derby-10.5.1.1.csv,Mutual-Info4,0.73,0.62,0.72,0.63,0.33,0.77,0.73,0.73
derby-10.5.1.1.csv,Anova1,0.75,0.6,0.66,0.61,0.25,0.7,0.72,0.71
derby-10.5.1.1.csv,Anova2,0.71,0.6,0.69,0.6,0.28,0.76,0.7,0.7
derby-10.5.1.1.csv,Anova3,0.7,0.6,0.69,0.59,0.27,0.74,0.7,0.7
derby-10.5.1.1.csv,Anova4,0.7,0.6,0.69,0.59,0.28,0.75,0.7,0.7
derby-10.5.1.1.csv,DropCorrelated1,0.77,0.6,0.64,0.61,0.23,0.7,0.72,0.71
derby-10.5.1.1.csv,DropCorrelated2,0.77,0.61,0.67,0.62,0.27,0.75,0.73,0.73
derby-10.5.1.1.csv,DropCorrelated3,0.77,0.62,0.69,0.64,0.31,0.77,0.74,0.74
derby-10.5.1.1.csv,DropCorrelated4,0.74,0.61,0.68,0.61,0.28,0.75,0.72,0.72
derby-10.5.1.1.csv,SmartCorrelated1,0.78,0.63,0.69,0.64,0.31,0.77,0.74,0.74
derby-10.5.1.1.csv,SmartCorrelated2,0.79,0.63,0.69,0.65,0.32,0.79,0.75,0.75
derby-10.5.1.1.csv,SmartCorrelated3,0.77,0.63,0.7,0.64,0.32,0.78,0.75,0.75
derby-10.5.1.1.csv,SmartCorrelated4,0.74,0.62,0.71,0.63,0.32,0.76,0.73,0.73
derby-10.5.1.1.csv,RFE-Logistic1,0.74,0.58,0.63,0.59,0.2,0.71,0.7,0.69
derby-10.5.1.1.csv,RFE-Logistic2,0.77,0.59,0.63,0.6,0.22,0.7,0.71,0.71
derby-10.5.1.1.csv,RFE-Logistic3,0.8,0.6,0.61,0.6,0.21,0.68,0.72,0.71
derby-10.5.1.1.csv,RFE-Logistic4,0.81,0.62,0.62,0.62,0.24,0.73,0.73,0.72
derby-10.5.1.1.csv,Forward1,0.74,0.62,0.7,0.62,0.3,0.76,0.72,0.72
derby-10.5.1.1.csv,Forward2,0.76,0.62,0.7,0.63,0.32,0.76,0.74,0.74
derby-10.5.1.1.csv,Forward3,0.74,0.61,0.69,0.62,0.29,0.75,0.72,0.72
derby-10.5.1.1.csv,Forward4,0.74,0.61,0.69,0.62,0.3,0.76,0.73,0.73
derby-10.5.1.1.csv,RFE-Random1,0.85,0.68,0.61,0.63,0.28,0.65,0.74,0.72
derby-10.5.1.1.csv,RFE-Random2,0.84,0.61,0.55,0.56,0.16,0.55,0.7,0.68
derby-10.5.1.1.csv,RFE-Random3,0.72,0.6,0.68,0.6,0.27,0.75,0.71,0.71
derby-10.5.1.1.csv,RFE-Random4,0.69,0.6,0.69,0.59,0.28,0.74,0.69,0.69
derby-10.5.1.1.csv,Backward1,0.77,0.61,0.67,0.62,0.28,0.74,0.73,0.73
derby-10.5.1.1.csv,Backward2,0.74,0.6,0.66,0.61,0.26,0.73,0.71,0.71
derby-10.5.1.1.csv,Backward3,0.76,0.61,0.66,0.62,0.27,0.73,0.73,0.72
derby-10.5.1.1.csv,Backward4,0.75,0.6,0.66,0.61,0.26,0.72,0.72,0.72
derby-10.5.1.1.csv,Auto-Spearman,0.74,0.62,0.72,0.63,0.33,0.72,0.73,0.73
derby-10.5.1.1.csv,ATE-FS,0.86,0.71,0.67,0.69,0.38,0.71,0.78,0.76
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.3.0.csv,None,0.71,0.59,0.72,0.58,0.29,0.8,0.71,0.71
activemq-5.3.0.csv,GSMB,0.82,0.59,0.63,0.6,0.22,0.74,0.73,0.72
activemq-5.3.0.csv,IAMB,0.82,0.58,0.6,0.58,0.17,0.73,0.71,0.7
activemq-5.3.0.csv,IAMBnPC,0.82,0.57,0.58,0.57,0.15,0.71,0.7,0.69
activemq-5.3.0.csv,LRH,0.82,0.57,0.59,0.58,0.16,0.72,0.71,0.7
activemq-5.3.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,FBEDk,0.82,0.59,0.62,0.6,0.21,0.73,0.73,0.72
activemq-5.3.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,PCMB,0.69,0.58,0.68,0.56,0.23,0.73,0.68,0.68
activemq-5.3.0.csv,HITON_MB,0.8,0.58,0.61,0.59,0.18,0.72,0.71,0.71
activemq-5.3.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.3.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.3.0.csv,KIAMB,0.78,0.58,0.63,0.58,0.2,0.7,0.71,0.71
activemq-5.3.0.csv,TIE_P,0.77,0.57,0.62,0.58,0.19,0.73,0.7,0.7
activemq-5.3.0.csv,Chi-Square1,0.68,0.57,0.66,0.55,0.21,0.75,0.67,0.67
activemq-5.3.0.csv,Chi-Square2,0.7,0.58,0.67,0.56,0.23,0.75,0.69,0.69
activemq-5.3.0.csv,Chi-Square3,0.72,0.58,0.69,0.58,0.25,0.76,0.71,0.71
activemq-5.3.0.csv,Chi-Square4,0.73,0.59,0.69,0.59,0.26,0.76,0.72,0.72
activemq-5.3.0.csv,Mutual-Info1,0.82,0.62,0.69,0.64,0.3,0.72,0.76,0.76
activemq-5.3.0.csv,Mutual-Info2,0.75,0.59,0.69,0.59,0.26,0.77,0.72,0.72
activemq-5.3.0.csv,Mutual-Info3,0.73,0.59,0.7,0.59,0.28,0.77,0.72,0.72
activemq-5.3.0.csv,Mutual-Info4,0.75,0.6,0.7,0.6,0.28,0.77,0.73,0.73
activemq-5.3.0.csv,Anova1,0.89,0.72,0.58,0.61,0.27,0.75,0.73,0.7
activemq-5.3.0.csv,Anova2,0.81,0.62,0.69,0.63,0.29,0.74,0.76,0.75
activemq-5.3.0.csv,Anova3,0.78,0.61,0.71,0.63,0.31,0.8,0.75,0.75
activemq-5.3.0.csv,Anova4,0.8,0.63,0.73,0.64,0.34,0.8,0.77,0.77
activemq-5.3.0.csv,DropCorrelated1,0.81,0.61,0.67,0.63,0.27,0.75,0.75,0.74
activemq-5.3.0.csv,DropCorrelated2,0.78,0.59,0.67,0.6,0.25,0.74,0.73,0.73
activemq-5.3.0.csv,DropCorrelated3,0.77,0.6,0.7,0.61,0.29,0.76,0.74,0.74
activemq-5.3.0.csv,DropCorrelated4,0.72,0.58,0.68,0.58,0.25,0.76,0.7,0.7
activemq-5.3.0.csv,SmartCorrelated1,0.77,0.59,0.67,0.6,0.25,0.74,0.73,0.73
activemq-5.3.0.csv,SmartCorrelated2,0.76,0.59,0.68,0.6,0.25,0.78,0.72,0.72
activemq-5.3.0.csv,SmartCorrelated3,0.76,0.59,0.68,0.6,0.26,0.77,0.73,0.73
activemq-5.3.0.csv,SmartCorrelated4,0.76,0.6,0.71,0.61,0.29,0.78,0.74,0.74
activemq-5.3.0.csv,RFE-Logistic1,0.83,0.6,0.62,0.61,0.22,0.72,0.73,0.72
activemq-5.3.0.csv,RFE-Logistic2,0.84,0.64,0.68,0.65,0.32,0.76,0.77,0.76
activemq-5.3.0.csv,RFE-Logistic3,0.77,0.59,0.68,0.6,0.26,0.77,0.73,0.73
activemq-5.3.0.csv,RFE-Logistic4,0.77,0.6,0.7,0.61,0.29,0.77,0.74,0.74
activemq-5.3.0.csv,Forward1,0.83,0.64,0.71,0.66,0.35,0.77,0.78,0.78
activemq-5.3.0.csv,Forward2,0.83,0.64,0.73,0.67,0.36,0.79,0.79,0.78
activemq-5.3.0.csv,Forward3,0.81,0.63,0.71,0.64,0.33,0.79,0.77,0.76
activemq-5.3.0.csv,Forward4,0.8,0.62,0.72,0.64,0.33,0.8,0.77,0.77
activemq-5.3.0.csv,RFE-Random1,0.89,0.5,0.5,0.48,0.01,0.51,0.67,0.65
activemq-5.3.0.csv,RFE-Random2,0.88,0.55,0.51,0.5,0.04,0.54,0.67,0.65
activemq-5.3.0.csv,RFE-Random3,0.73,0.59,0.7,0.59,0.28,0.79,0.72,0.72
activemq-5.3.0.csv,RFE-Random4,0.74,0.6,0.72,0.6,0.3,0.79,0.73,0.73
activemq-5.3.0.csv,Backward1,0.84,0.63,0.67,0.65,0.3,0.72,0.77,0.76
activemq-5.3.0.csv,Backward2,0.8,0.61,0.69,0.63,0.29,0.78,0.75,0.75
activemq-5.3.0.csv,Backward3,0.81,0.62,0.7,0.64,0.31,0.79,0.76,0.76
activemq-5.3.0.csv,Backward4,0.81,0.63,0.73,0.65,0.34,0.82,0.77,0.77
activemq-5.3.0.csv,Auto-Spearman,0.8,0.62,0.72,0.64,0.33,0.72,0.77,0.76
activemq-5.3.0.csv,ATE-FS,0.87,0.66,0.66,0.66,0.32,0.72,0.77,0.75
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
derby-10.3.1.4.csv,None,0.69,0.67,0.7,0.67,0.37,0.75,0.69,0.69
derby-10.3.1.4.csv,GSMB,0.66,0.61,0.63,0.62,0.24,0.67,0.66,0.66
derby-10.3.1.4.csv,IAMB,0.66,0.62,0.63,0.62,0.24,0.67,0.67,0.67
derby-10.3.1.4.csv,IAMBnPC,0.65,0.61,0.62,0.61,0.23,0.68,0.66,0.66
derby-10.3.1.4.csv,LRH,0.65,0.61,0.62,0.61,0.23,0.69,0.65,0.65
derby-10.3.1.4.csv,BAMB,0.69,0.63,0.62,0.62,0.25,0.68,0.69,0.69
derby-10.3.1.4.csv,FBEDk,0.64,0.6,0.61,0.6,0.21,0.68,0.65,0.65
derby-10.3.1.4.csv,MMMB,0.69,0.63,0.63,0.63,0.26,0.68,0.7,0.69
derby-10.3.1.4.csv,PCMB,0.7,0.35,0.5,0.41,0,0.51,0.67,0.65
derby-10.3.1.4.csv,HITON_MB,0.68,0.63,0.63,0.63,0.26,0.68,0.69,0.69
derby-10.3.1.4.csv,MBOR,0.69,0.64,0.63,0.63,0.27,0.68,0.7,0.7
derby-10.3.1.4.csv,IPCMB,0.65,0.52,0.51,0.5,0.04,0.58,0.64,0.64
derby-10.3.1.4.csv,STMB,0.66,0.62,0.63,0.62,0.24,0.67,0.66,0.66
derby-10.3.1.4.csv,KIAMB,0.66,0.62,0.63,0.62,0.25,0.67,0.67,0.67
derby-10.3.1.4.csv,TIE_P,0.69,0.62,0.61,0.61,0.23,0.68,0.69,0.69
derby-10.3.1.4.csv,Chi-Square1,0.65,0.64,0.66,0.63,0.29,0.73,0.65,0.65
derby-10.3.1.4.csv,Chi-Square2,0.68,0.66,0.69,0.66,0.34,0.75,0.68,0.68
derby-10.3.1.4.csv,Chi-Square3,0.68,0.66,0.68,0.65,0.34,0.74,0.68,0.68
derby-10.3.1.4.csv,Chi-Square4,0.68,0.65,0.67,0.65,0.33,0.74,0.68,0.68
derby-10.3.1.4.csv,Mutual-Info1,0.75,0.71,0.69,0.7,0.4,0.75,0.76,0.76
derby-10.3.1.4.csv,Mutual-Info2,0.75,0.71,0.69,0.7,0.4,0.74,0.76,0.76
derby-10.3.1.4.csv,Mutual-Info3,0.74,0.69,0.7,0.7,0.39,0.75,0.74,0.74
derby-10.3.1.4.csv,Mutual-Info4,0.74,0.7,0.72,0.71,0.43,0.78,0.74,0.74
derby-10.3.1.4.csv,Anova1,0.76,0.72,0.69,0.7,0.41,0.76,0.77,0.76
derby-10.3.1.4.csv,Anova2,0.75,0.71,0.72,0.71,0.43,0.79,0.76,0.76
derby-10.3.1.4.csv,Anova3,0.77,0.73,0.74,0.73,0.47,0.8,0.78,0.78
derby-10.3.1.4.csv,Anova4,0.71,0.68,0.7,0.68,0.38,0.78,0.72,0.72
derby-10.3.1.4.csv,DropCorrelated1,0.72,0.68,0.69,0.68,0.37,0.77,0.73,0.73
derby-10.3.1.4.csv,DropCorrelated2,0.7,0.66,0.67,0.66,0.33,0.74,0.71,0.71
derby-10.3.1.4.csv,DropCorrelated3,0.75,0.71,0.72,0.71,0.43,0.79,0.75,0.75
derby-10.3.1.4.csv,DropCorrelated4,0.72,0.68,0.7,0.68,0.37,0.76,0.72,0.72
derby-10.3.1.4.csv,SmartCorrelated1,0.74,0.7,0.7,0.7,0.4,0.78,0.75,0.75
derby-10.3.1.4.csv,SmartCorrelated2,0.73,0.69,0.7,0.69,0.38,0.78,0.74,0.73
derby-10.3.1.4.csv,SmartCorrelated3,0.75,0.71,0.72,0.71,0.42,0.79,0.75,0.75
derby-10.3.1.4.csv,SmartCorrelated4,0.74,0.69,0.7,0.7,0.4,0.79,0.74,0.74
derby-10.3.1.4.csv,RFE-Logistic1,0.71,0.66,0.56,0.55,0.2,0.59,0.7,0.69
derby-10.3.1.4.csv,RFE-Logistic2,0.64,0.58,0.55,0.54,0.11,0.59,0.64,0.64
derby-10.3.1.4.csv,RFE-Logistic3,0.73,0.67,0.65,0.66,0.33,0.72,0.74,0.73
derby-10.3.1.4.csv,RFE-Logistic4,0.72,0.66,0.65,0.66,0.32,0.73,0.73,0.72
derby-10.3.1.4.csv,Forward1,0.74,0.7,0.72,0.71,0.42,0.78,0.75,0.75
derby-10.3.1.4.csv,Forward2,0.75,0.71,0.73,0.72,0.44,0.81,0.75,0.75
derby-10.3.1.4.csv,Forward3,0.73,0.69,0.71,0.7,0.41,0.77,0.74,0.74
derby-10.3.1.4.csv,Forward4,0.74,0.7,0.72,0.7,0.42,0.79,0.74,0.74
derby-10.3.1.4.csv,RFE-Random1,0.7,0.63,0.54,0.5,0.13,0.56,0.68,0.67
derby-10.3.1.4.csv,RFE-Random2,0.67,0.59,0.56,0.56,0.15,0.59,0.67,0.67
derby-10.3.1.4.csv,RFE-Random3,0.69,0.65,0.66,0.65,0.31,0.73,0.69,0.69
derby-10.3.1.4.csv,RFE-Random4,0.68,0.61,0.61,0.61,0.22,0.65,0.69,0.68
derby-10.3.1.4.csv,Backward1,0.72,0.69,0.71,0.69,0.39,0.76,0.72,0.72
derby-10.3.1.4.csv,Backward2,0.7,0.67,0.69,0.67,0.35,0.76,0.71,0.71
derby-10.3.1.4.csv,Backward3,0.7,0.67,0.68,0.67,0.35,0.72,0.71,0.71
derby-10.3.1.4.csv,Backward4,0.7,0.67,0.69,0.67,0.37,0.76,0.71,0.71
derby-10.3.1.4.csv,Auto-Spearman,0.73,0.69,0.71,0.7,0.41,0.71,0.73,0.73
derby-10.3.1.4.csv,ATE-FS,0.76,0.72,0.72,0.72,0.44,0.8,0.77,0.77
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
activemq-5.2.0.csv,None,0.73,0.61,0.75,0.61,0.33,0.82,0.74,0.74
activemq-5.2.0.csv,GSMB,0.81,0.57,0.59,0.57,0.16,0.69,0.7,0.69
activemq-5.2.0.csv,IAMB,0.76,0.56,0.61,0.56,0.16,0.71,0.69,0.69
activemq-5.2.0.csv,IAMBnPC,0.8,0.58,0.61,0.59,0.19,0.72,0.71,0.71
activemq-5.2.0.csv,LRH,0.8,0.56,0.58,0.57,0.14,0.7,0.69,0.69
activemq-5.2.0.csv,BAMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,FBEDk,0.76,0.57,0.63,0.57,0.19,0.72,0.7,0.7
activemq-5.2.0.csv,MMMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,PCMB,0.85,0.52,0.52,0.51,0.04,0.62,0.67,0.66
activemq-5.2.0.csv,HITON_MB,0.8,0.57,0.6,0.58,0.17,0.72,0.7,0.7
activemq-5.2.0.csv,MBOR,--,--,--,--,--,--,--,
activemq-5.2.0.csv,IPCMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,STMB,--,--,--,--,--,--,--,
activemq-5.2.0.csv,KIAMB,0.75,0.56,0.61,0.56,0.16,0.71,0.69,0.69
activemq-5.2.0.csv,TIE_P,0.77,0.57,0.62,0.58,0.19,0.71,0.71,0.7
activemq-5.2.0.csv,Chi-Square1,0.71,0.58,0.67,0.57,0.23,0.74,0.69,0.69
activemq-5.2.0.csv,Chi-Square2,0.71,0.57,0.67,0.56,0.22,0.75,0.69,0.69
activemq-5.2.0.csv,Chi-Square3,0.71,0.57,0.66,0.56,0.22,0.71,0.69,0.69
activemq-5.2.0.csv,Chi-Square4,0.71,0.59,0.7,0.58,0.27,0.76,0.71,0.71
activemq-5.2.0.csv,Mutual-Info1,0.78,0.63,0.75,0.64,0.36,0.81,0.77,0.77
activemq-5.2.0.csv,Mutual-Info2,0.76,0.61,0.72,0.62,0.31,0.79,0.75,0.75
activemq-5.2.0.csv,Mutual-Info3,0.75,0.61,0.74,0.61,0.33,0.81,0.75,0.75
activemq-5.2.0.csv,Mutual-Info4,0.72,0.6,0.72,0.59,0.3,0.81,0.72,0.72
activemq-5.2.0.csv,Anova1,0.92,0.86,0.65,0.7,0.47,0.79,0.79,0.75
activemq-5.2.0.csv,Anova2,0.92,0.79,0.74,0.75,0.52,0.79,0.83,0.81
activemq-5.2.0.csv,Anova3,0.86,0.69,0.78,0.71,0.46,0.85,0.83,0.82
activemq-5.2.0.csv,Anova4,0.85,0.67,0.78,0.7,0.44,0.87,0.82,0.82
activemq-5.2.0.csv,DropCorrelated1,0.85,0.65,0.72,0.67,0.36,0.82,0.79,0.78
activemq-5.2.0.csv,DropCorrelated2,0.8,0.62,0.71,0.63,0.32,0.77,0.76,0.76
activemq-5.2.0.csv,DropCorrelated3,0.83,0.66,0.79,0.69,0.43,0.86,0.81,0.81
activemq-5.2.0.csv,DropCorrelated4,0.79,0.63,0.74,0.64,0.35,0.81,0.77,0.77
activemq-5.2.0.csv,SmartCorrelated1,0.83,0.64,0.73,0.66,0.36,0.82,0.79,0.78
activemq-5.2.0.csv,SmartCorrelated2,0.87,0.69,0.76,0.72,0.45,0.84,0.83,0.82
activemq-5.2.0.csv,SmartCorrelated3,0.83,0.67,0.8,0.7,0.44,0.86,0.82,0.82
activemq-5.2.0.csv,SmartCorrelated4,0.83,0.66,0.78,0.69,0.42,0.86,0.81,0.81
activemq-5.2.0.csv,RFE-Logistic1,0.82,0.61,0.65,0.62,0.26,0.72,0.74,0.74
activemq-5.2.0.csv,RFE-Logistic2,0.84,0.65,0.71,0.67,0.35,0.76,0.79,0.78
activemq-5.2.0.csv,RFE-Logistic3,0.8,0.63,0.73,0.65,0.34,0.82,0.77,0.77
activemq-5.2.0.csv,RFE-Logistic4,0.8,0.63,0.73,0.65,0.34,0.79,0.77,0.77
activemq-5.2.0.csv,Forward1,0.89,0.72,0.77,0.74,0.49,0.83,0.84,0.83
activemq-5.2.0.csv,Forward2,0.9,0.74,0.77,0.75,0.5,0.84,0.84,0.83
activemq-5.2.0.csv,Forward3,0.9,0.74,0.77,0.75,0.51,0.83,0.84,0.83
activemq-5.2.0.csv,Forward4,0.87,0.7,0.76,0.72,0.46,0.83,0.83,0.82
activemq-5.2.0.csv,RFE-Random1,0.89,0.62,0.52,0.51,0.08,0.64,0.68,0.66
activemq-5.2.0.csv,RFE-Random2,0.75,0.58,0.66,0.59,0.23,0.74,0.71,0.71
activemq-5.2.0.csv,RFE-Random3,0.88,0.62,0.56,0.57,0.17,0.6,0.71,0.69
activemq-5.2.0.csv,RFE-Random4,0.86,0.59,0.57,0.57,0.15,0.65,0.71,0.69
activemq-5.2.0.csv,Backward1,0.8,0.64,0.77,0.66,0.39,0.83,0.79,0.79
activemq-5.2.0.csv,Backward2,0.81,0.64,0.75,0.66,0.37,0.81,0.79,0.78
activemq-5.2.0.csv,Backward3,0.81,0.64,0.76,0.67,0.39,0.83,0.79,0.79
activemq-5.2.0.csv,Backward4,0.79,0.63,0.76,0.65,0.37,0.84,0.78,0.78
activemq-5.2.0.csv,Auto-Spearman,0.82,0.64,0.75,0.66,0.38,0.75,0.79,0.79
activemq-5.2.0.csv,ATE-FS,0.91,0.77,0.73,0.75,0.5,0.81,0.83,0.81
--------,--------,--------,--------,--------,--------,--------,--------,--------,--------
hive-0.12.0.csv,None,0.75,0.58,0.73,0.58,0.28,0.8,0.74,0.74
hive-0.12.0.csv,GSMB,0.81,0.56,0.62,0.57,0.17,0.7,0.71,0.71
hive-0.12.0.csv,IAMB,0.8,0.56,0.61,0.56,0.16,0.71,0.71,0.7
hive-0.12.0.csv,IAMBnPC,0.77,0.55,0.61,0.54,0.14,0.7,0.69,0.69
hive-0.12.0.csv,LRH,0.78,0.56,0.63,0.56,0.17,0.71,0.71,0.7
hive-0.12.0.csv,BAMB,0.77,0.55,0.61,0.55,0.15,0.7,0.69,0.69
hive-0.12.0.csv,FBEDk,0.77,0.55,0.63,0.55,0.16,0.7,0.7,0.7
hive-0.12.0.csv,MMMB,0.77,0.55,0.61,0.55,0.15,0.69,0.69,0.69
hive-0.12.0.csv,PCMB,0.91,0.54,0.51,0.51,0.05,0.61,0.67,0.66
hive-0.12.0.csv,HITON_MB,0.78,0.56,0.63,0.56,0.18,0.7,0.71,0.7
hive-0.12.0.csv,MBOR,0.77,0.55,0.62,0.55,0.16,0.7,0.7,0.7
hive-0.12.0.csv,IPCMB,--,--,--,--,--,--,--,
hive-0.12.0.csv,STMB,0.77,0.56,0.63,0.56,0.17,0.71,0.7,0.7
hive-0.12.0.csv,KIAMB,0.77,0.55,0.62,0.55,0.16,0.7,0.7,0.69
hive-0.12.0.csv,TIE_P,0.82,0.57,0.63,0.58,0.19,0.73,0.72,0.72
hive-0.12.0.csv,Chi-Square1,0.75,0.58,0.71,0.57,0.25,0.8,0.73,0.73
hive-0.12.0.csv,Chi-Square2,0.75,0.58,0.71,0.57,0.25,0.77,0.73,0.73
hive-0.12.0.csv,Chi-Square3,0.74,0.57,0.7,0.56,0.24,0.77,0.72,0.72
hive-0.12.0.csv,Chi-Square4,0.73,0.57,0.68,0.55,0.22,0.77,0.71,0.71
hive-0.12.0.csv,Mutual-Info1,0.79,0.59,0.73,0.6,0.3,0.81,0.76,0.76
hive-0.12.0.csv,Mutual-Info2,0.8,0.59,0.72,0.61,0.28,0.81,0.76,0.76
hive-0.12.0.csv,Mutual-Info3,0.8,0.6,0.74,0.62,0.32,0.82,0.78,0.77
hive-0.12.0.csv,Mutual-Info4,0.78,0.6,0.76,0.61,0.32,0.85,0.77,0.77
hive-0.12.0.csv,Anova1,0.91,0.67,0.55,0.56,0.18,0.79,0.71,0.68
hive-0.12.0.csv,Anova2,0.88,0.62,0.65,0.63,0.26,0.77,0.76,0.74
hive-0.12.0.csv,Anova3,0.79,0.61,0.78,0.62,0.35,0.86,0.78,0.78
hive-0.12.0.csv,Anova4,0.77,0.6,0.77,0.6,0.32,0.85,0.77,0.77
hive-0.12.0.csv,DropCorrelated1,0.79,0.58,0.7,0.59,0.26,0.79,0.75,0.75
